   1.11543667      -3.47046107E-02   1.26170242      -2.54000500E-02   3.99572924E-02
   1.11473095      -3.58489156E-02   1.26066434      -2.64898725E-02   3.92665565E-02
   1.11400342      -3.68759595E-02   1.25958443      -2.74854004E-02   3.85533869E-02
   1.11325669      -3.77827734E-02   1.25846672      -2.83846743E-02   3.78185138E-02
   1.11249292      -3.85666788E-02   1.25731504      -2.91860253E-02   3.70629244E-02
   1.11171472      -3.92251462E-02   1.25613320      -2.98879035E-02   3.62878889E-02
   1.11092472      -3.97559926E-02   1.25492537      -3.04890573E-02   3.54949795E-02
   1.11012542      -4.01573330E-02   1.25369561      -3.09884995E-02   3.46860588E-02
   1.10931933      -4.04276252E-02   1.25244772      -3.13855000E-02   3.38633023E-02
   1.10850918      -4.05656435E-02   1.25118613      -3.16795595E-02   3.30292135E-02
   1.10769761      -4.05705981E-02   1.24991477      -3.18705291E-02   3.21866050E-02
   1.10688722      -4.04420383E-02   1.24863803      -3.19584869E-02   3.13386135E-02
   1.10608077      -4.01800312E-02   1.24735963      -3.19438986E-02   3.04886866E-02
   1.10528088      -3.97850759E-02   1.24608386      -3.18275243E-02   2.96405703E-02
   1.10449028      -3.92581522E-02   1.24481475      -3.16104703E-02   2.87982821E-02
   1.10371149      -3.86007540E-02   1.24355662      -3.12941484E-02   2.79661007E-02
   1.10294712      -3.78148854E-02   1.24231279      -3.08803357E-02   2.71485429E-02
   1.10219967      -3.69030982E-02   1.24108744      -3.03711481E-02   2.63503119E-02
   1.10147178      -3.58684734E-02   1.23988426      -2.97690406E-02   2.55762562E-02
   1.10076582      -3.47147360E-02   1.23870683      -2.90768854E-02   2.48313472E-02
   1.10008407      -3.34460884E-02   1.23755908      -2.82978471E-02   2.41206028E-02
   1.09942877      -3.20672691E-02   1.23644412      -2.74353959E-02   2.34490465E-02
   1.09880209      -3.05835679E-02   1.23536539      -2.64933370E-02   2.28216425E-02
   1.09820604      -2.90008262E-02   1.23432577      -2.54758392E-02   2.22432502E-02
   1.09764266      -2.73253862E-02   1.23332834      -2.43873131E-02   2.17185542E-02
   1.09711361      -2.55640969E-02   1.23237574      -2.32325103E-02   2.12520007E-02
